Format Version,1.23,Take Name,Exp_A1_002,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2022-12-06 09.12.15.497 AM,Total Frames in Take,587,Total Exported Frames,587,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
333,2.775000,0.025099,-0.784192,-0.140577,-0.603864,-0.964375,2.289233,0.728382,0.001318,-0.971789,2.272137,0.726554,0.000001,-0.949809,2.230354,0.713010,0.000000,-1.003096,2.284934,0.737784,0.386059,-0.972822,2.356453,0.742098,0.000001,-0.924361,2.302289,0.722465,0.000001,-0.969251,2.268988,0.726084,,,,-1.000888,2.283864,0.737870,-0.971168,2.352186,0.740266,-0.922596,2.297921,0.721309,-0.943566,2.223798,0.712821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,2.783333,0.027654,-0.788124,-0.139320,-0.598904,-0.970472,2.285550,0.730247,0.001224,-0.977842,2.268415,0.728615,0.000001,-0.955867,2.226626,0.715081,0.000000,-1.009063,2.281170,0.740130,0.386059,-0.979007,2.352824,0.743631,0.000001,-0.930579,2.298713,0.723776,0.000001,-0.975411,2.265174,0.728160,,,,-1.006836,2.280087,0.740001,-0.977379,2.348632,0.741750,-0.928873,2.294429,0.722209,-0.949761,2.220011,0.714798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335,2.791667,0.030741,-0.792127,-0.137864,-0.593788,-0.976538,2.281749,0.732049,0.001245,-0.983853,2.264572,0.730631,0.000001,-0.961858,2.222778,0.717144,0.000000,-1.014990,2.277278,0.742424,0.380120,-0.985207,2.349085,0.745039,0.000001,-0.936783,2.295036,0.725006,0.000001,-0.981501,2.261249,0.730081,,,,-1.012796,2.276369,0.742136,-0.983612,2.344918,0.742869,-0.935151,2.290678,0.723296,-0.955890,2.216290,0.716560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,2.800000,0.033679,-0.795911,-0.136638,-0.588830,-0.982599,2.277849,0.733764,0.001309,-0.989854,2.260631,0.732546,0.000001,-0.967832,2.218841,0.719090,0.000000,-1.020909,2.273283,0.744609,0.407544,-0.991413,2.345233,0.746397,0.000001,-0.942985,2.291258,0.726175,0.000001,-0.987608,2.257292,0.731688,,,,-1.018770,2.272424,0.744061,-0.989831,2.341024,0.744184,-0.941556,2.286884,0.724421,-0.962035,2.212362,0.718404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337,2.808333,0.036304,-0.799560,-0.135099,-0.584066,-0.988686,2.273826,0.735448,0.001394,-0.995895,2.256575,0.734429,0.011664,-0.973879,2.214769,0.721016,0.000000,-1.026859,2.269205,0.746748,0.420383,-0.997594,2.341265,0.747717,0.000001,-0.949206,2.287316,0.727330,0.000001,-0.993989,2.253223,0.733558,,,,-1.024781,2.268495,0.746002,-0.996016,2.336838,0.745511,-0.947910,2.282763,0.725659,-0.968251,2.208200,0.720367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,2.816667,0.038729,-0.803085,-0.133544,-0.579414,-0.994811,2.269726,0.737100,0.001438,-1.001977,2.252447,0.736272,0.011664,-0.979977,2.210620,0.722899,0.000000,-1.032845,2.265064,0.748842,0.420383,-1.003795,2.337218,0.749020,0.000001,-0.955463,2.283281,0.728468,0.000001,-1.000294,2.248978,0.735289,,,,-1.031190,2.264183,0.748157,-1.002368,2.332545,0.746863,-0.954407,2.278826,0.726877,-0.974522,2.204137,0.722029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,2.825000,0.041716,-0.806432,-0.132259,-0.574835,-1.001013,2.265562,0.738733,0.001190,-1.008112,2.248248,0.738096,0.005257,-0.986072,2.206424,0.724778,0.000000,-1.038903,2.260819,0.750899,0.500828,-1.010163,2.333095,0.750288,0.000001,-0.961814,2.279225,0.729602,0.000001,-1.006640,2.244699,0.737060,,,,-1.037662,2.259604,0.750194,-1.009467,2.328746,0.748230,-0.961060,2.274837,0.728076,-0.980807,2.199864,0.723766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,2.833333,0.044651,-0.810005,-0.130746,-0.569916,-1.007299,2.261278,0.740395,0.001258,-1.014335,2.243932,0.739962,0.021948,-0.992276,2.202101,0.726698,0.000000,-1.045032,2.256473,0.753017,0.538634,-1.016593,2.328856,0.751570,0.000001,-0.968260,2.275030,0.730731,0.000001,-1.013282,2.240244,0.739192,,,,-1.044007,2.255114,0.752305,-1.016145,2.324162,0.749703,-0.967868,2.270594,0.729302,-0.987251,2.195376,0.725909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341,2.841667,0.047892,-0.813170,-0.129748,-0.565355,-1.013664,2.256851,0.742027,0.001330,-1.020616,2.239468,0.741777,0.037802,-0.998480,2.197661,0.728565,0.000000,-1.051244,2.251941,0.755059,0.582043,-1.023187,2.324453,0.752853,0.000001,-0.974794,2.270734,0.731880,0.000001,-1.019855,2.235794,0.740920,,,,-1.050544,2.250728,0.754146,-1.023229,2.319654,0.751103,-0.974660,2.266203,0.730604,-0.993813,2.191097,0.727682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,2.850000,0.051108,-0.816472,-0.129038,-0.560455,-1.020148,2.252322,0.743699,0.001234,-1.027008,2.234901,0.743630,0.037802,-1.004789,2.193132,0.730434,0.000000,-1.057558,2.247291,0.757167,0.582043,-1.029919,2.319938,0.754216,0.000001,-0.981465,2.266350,0.733048,0.000001,-1.026647,2.231087,0.742926,,,,-1.057219,2.245784,0.756607,-1.030477,2.315065,0.752854,-0.981722,2.261797,0.731897,-1.000368,2.186375,0.729817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343,2.858333,0.054582,-0.819528,-0.128023,-0.555882,-1.026764,2.247626,0.745438,0.001192,-1.033530,2.230168,0.745556,0.026175,-1.011216,2.188430,0.732423,0.000000,-1.064011,2.242486,0.759310,0.589184,-1.036799,2.315258,0.755593,0.000001,-0.988265,2.261788,0.734309,0.000001,-1.033486,2.226029,0.745049,,,,-1.064148,2.240662,0.759037,-1.037779,2.310377,0.754369,-0.989010,2.256858,0.733561,-1.007034,2.181718,0.731666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344,2.866667,0.055570,-0.823165,-0.128489,-0.550275,-1.033507,2.242936,0.747227,0.000921,-1.040215,2.225457,0.747465,0.000001,-1.017941,2.183765,0.734121,0.000000,-1.070553,2.237705,0.761593,0.465796,-1.043624,2.310555,0.757386,0.000001,-0.995201,2.257199,0.735571,0.000001,-1.040606,2.221241,0.747096,,,,-1.071030,2.235661,0.761190,-1.044500,2.306143,0.757757,-0.996272,2.252486,0.734793,-1.013944,2.176872,0.733968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,2.875000,0.057496,-0.827014,-0.129649,-0.543997,-1.040393,2.238015,0.749073,0.001019,-1.046998,2.220499,0.749438,0.000001,-1.024680,2.178907,0.735856,0.000000,-1.077201,2.232604,0.763973,0.374758,-1.050746,2.305596,0.759249,0.000001,-1.002338,2.252470,0.736847,0.000001,-1.047755,2.216007,0.749317,,,,-1.078242,2.230384,0.763476,-1.052406,2.300697,0.759789,-1.003888,2.247612,0.736193,-1.020836,2.171993,0.735914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346,2.883333,0.060278,-0.830461,-0.130900,-0.538114,-1.047414,2.232896,0.751000,0.001147,-1.053889,2.215334,0.751494,0.000001,-1.031454,2.173867,0.737728,0.000000,-1.083988,2.227262,0.766387,0.374758,-1.058115,2.300428,0.761141,0.000001,-1.009624,2.247588,0.738248,0.000001,-1.054924,2.210692,0.751494,,,,-1.085323,2.225225,0.765820,-1.060376,2.295521,0.761641,-1.011635,2.242658,0.738085,-1.027908,2.166873,0.738238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347,2.891667,0.063614,-0.833682,-0.131691,-0.532527,-1.054582,2.227722,0.752956,0.001012,-1.060919,2.210115,0.753594,0.000001,-1.038340,2.168763,0.739716,0.000000,-1.090926,2.221876,0.768802,0.252406,-1.065667,2.295211,0.762971,0.000001,-1.017058,2.242647,0.739697,0.000001,-1.062324,2.205375,0.753831,,,,-1.092727,2.219507,0.768509,-1.068420,2.290238,0.763311,-1.019314,2.237757,0.739670,-1.034887,2.161794,0.740383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,2.900000,0.067583,-0.836493,-0.132849,-0.527316,-1.061876,2.222356,0.755002,0.001098,-1.068049,2.204696,0.755773,0.000001,-1.045254,2.163494,0.741803,0.000000,-1.097994,2.216248,0.771261,0.245407,-1.073451,2.289781,0.764890,0.000001,-1.024631,2.237562,0.741284,0.000001,-1.069758,2.199846,0.756181,,,,-1.100013,2.214051,0.770805,-1.076749,2.284719,0.765423,-1.027099,2.232651,0.741673,-1.041937,2.156413,0.742773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,2.908333,0.071615,-0.839132,-0.134551,-0.522135,-1.069265,2.216859,0.757082,0.001178,-1.075260,2.199143,0.757967,0.000001,-1.052221,2.158121,0.743869,0.000000,-1.105149,2.210453,0.773740,0.245407,-1.081380,2.284199,0.766907,0.000001,-1.032315,2.232381,0.742928,0.000001,-1.077130,2.194304,0.758411,,,,-1.107507,2.208333,0.773393,-1.084887,2.278869,0.767687,-1.034961,2.227517,0.743471,-1.049027,2.151124,0.745240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350,2.916667,0.076979,-0.841261,-0.134395,-0.517970,-1.076760,2.211299,0.759191,0.001093,-1.082576,2.193532,0.760246,0.000001,-1.059250,2.152635,0.746257,0.000000,-1.112450,2.204665,0.776172,0.202633,-1.089450,2.278586,0.768638,0.000001,-1.040072,2.227075,0.744641,0.000001,-1.084563,2.188667,0.760898,,,,-1.114729,2.202474,0.776037,-1.093072,2.273486,0.768403,-1.042964,2.222152,0.745462,-1.056031,2.145913,0.747523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,2.925000,0.081811,-0.843775,-0.136174,-0.512648,-1.084300,2.205566,0.761440,0.001207,-1.089909,2.187741,0.762618,0.000001,-1.066281,2.147053,0.748524,0.000000,-1.119735,2.198601,0.778820,0.202917,-1.097632,2.272743,0.770789,0.000001,-1.047943,2.221693,0.746450,0.000001,-1.091878,2.182781,0.763538,,,,-1.122099,2.196465,0.778932,-1.101526,2.267407,0.771971,-1.050737,2.216776,0.747400,-1.063064,2.140296,0.750076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,2.933333,0.087801,-0.846133,-0.136157,-0.507751,-1.091887,2.199786,0.763703,0.001070,-1.097287,2.181909,0.765067,0.000001,-1.073339,2.141377,0.751067,0.000000,-1.127084,2.192564,0.781456,0.264320,-1.105878,2.266882,0.772664,0.000001,-1.055848,2.216196,0.748261,0.000001,-1.099221,2.176971,0.766140,,,,-1.129184,2.190505,0.781560,-1.109533,2.261871,0.772788,-1.058766,2.211430,0.749261,-1.070002,2.134700,0.752565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
353,2.941667,0.093871,-0.848708,-0.136275,-0.502307,-1.099473,2.193940,0.766035,0.000971,-1.104654,2.176015,0.767589,0.000001,-1.080386,2.135651,0.753652,0.000000,-1.134404,2.186455,0.784202,0.264320,-1.114140,2.260940,0.774632,0.000001,-1.063783,2.210641,0.750102,0.000001,-1.106486,2.171007,0.768879,,,,-1.136402,2.184215,0.784837,-1.117653,2.255961,0.775072,-1.066476,2.205966,0.751087,-1.076876,2.129154,0.754969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,2.950000,0.099948,-0.851091,-0.136700,-0.496959,-1.107018,2.187988,0.768390,0.001120,-1.111971,2.170014,0.770120,0.000001,-1.087367,2.129840,0.756225,0.000000,-1.141677,2.180223,0.786955,0.232737,-1.122388,2.254870,0.776663,0.000001,-1.071685,2.204992,0.751986,0.000001,-1.113467,2.165138,0.771301,,,,-1.143237,2.178400,0.787400,-1.125601,2.249978,0.777239,-1.074113,2.200369,0.753052,-1.083580,2.123558,0.757436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,2.958333,0.106180,-0.853620,-0.137264,-0.491140,-1.114487,2.181996,0.770771,0.001423,-1.119200,2.163976,0.772681,0.000001,-1.094255,2.124007,0.758802,0.000001,-1.148845,2.173942,0.789765,0.000000,-1.130587,2.248743,0.778741,0.000001,-1.079545,2.199312,0.753865,0.000001,-1.120366,2.159241,0.773896,-1.090222,2.117952,0.759940,,,,-1.133394,2.244033,0.779384,-1.081677,2.195030,0.754843,,,,,,,,,,,,,,,,,,,,,,-1.150040,2.172430,0.790057,,,,,,,,,,,,,,,,,,
356,2.966667,0.112292,-0.856068,-0.137720,-0.485357,-1.121856,2.175977,0.773195,0.001059,-1.126332,2.157917,0.775283,0.000001,-1.101060,2.118149,0.761419,0.000000,-1.155912,2.167651,0.792614,0.595162,-1.138670,2.242583,0.780866,0.000001,-1.087307,2.193587,0.755793,0.000001,-1.127121,2.153317,0.776564,,,,-1.156748,2.166316,0.792988,-1.140877,2.238134,0.781584,-1.088943,2.189507,0.756856,-1.096653,2.112389,0.762340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357,2.975000,0.118148,-0.858160,-0.138378,-0.480057,-1.129087,2.169940,0.775601,0.001382,-1.133331,2.151842,0.777845,0.000001,-1.107730,2.112283,0.763986,0.000000,-1.162854,2.161343,0.795400,0.595162,-1.146603,2.236393,0.783017,0.000001,-1.094914,2.187839,0.757755,0.000001,-1.133629,2.147544,0.778901,-1.102876,2.106906,0.764787,,,,-1.148224,2.232216,0.783756,-1.095926,2.183942,0.758844,,,,,,,,,,,,,,,,,,,,,,-1.163141,2.160382,0.795385,,,,,,,,,,,,,,,,,,
358,2.983333,0.123826,-0.860024,-0.139061,-0.475067,-1.136140,2.163886,0.778029,0.001366,-1.140159,2.145755,0.780419,0.000001,-1.114234,2.106405,0.766565,0.000001,-1.169630,2.155026,0.798181,0.000000,-1.154344,2.230180,0.785208,0.000001,-1.102333,2.182062,0.759772,0.000001,-1.139805,2.141650,0.781404,-1.108971,2.101380,0.767193,,,,-1.155244,2.226336,0.786006,-1.102734,2.178311,0.760998,,,,,,,,,,,,,,,,,,,,,,-1.169392,2.154405,0.797988,,,,,,,,,,,,,,,,,,
359,2.991667,0.129284,-0.861785,-0.139628,-0.470230,-1.142999,2.157829,0.780487,0.001294,-1.146799,2.139670,0.783018,0.000001,-1.120569,2.100521,0.769171,0.000001,-1.176216,2.148728,0.800980,0.000000,-1.161860,2.223964,0.787436,0.074769,-1.109549,2.176260,0.761832,0.069793,-1.145936,2.135809,0.784054,-1.114904,2.095815,0.769587,,,,-1.161956,2.220358,0.788262,-1.109213,2.172774,0.763089,,,,,,,,,,,,,,,,,,,,,,-1.175371,2.148647,0.800513,,,,,,,,,,,,,,,,,,
360,3.000000,0.134239,-0.863200,-0.140341,-0.466015,-1.149664,2.151796,0.782938,0.001376,-1.153264,2.133613,0.785585,0.036522,-1.126744,2.094660,0.771736,0.000001,-1.182637,2.142464,0.803721,0.000000,-1.169137,2.217773,0.789704,0.142161,-1.116540,2.170469,0.763946,0.087205,-1.151860,2.130126,0.786435,-1.120486,2.090121,0.772191,,,,-1.168466,2.214525,0.790583,-1.115526,2.167234,0.765302,,,,,,,,,,,,,,,,,,,,,,-1.181244,2.142657,0.803326,,,,,,,,,,,,,,,,,,
361,3.008333,0.138598,-0.864568,-0.141235,-0.461915,-1.156131,2.145777,0.785404,0.001368,-1.159544,2.127572,0.788149,0.036522,-1.132772,2.088808,0.774259,0.000001,-1.188863,2.136229,0.806466,0.000000,-1.176156,2.211600,0.792051,0.142161,-1.123320,2.164674,0.766093,0.087205,-1.157665,2.124434,0.788936,-1.125941,2.084512,0.774655,,,,-1.174693,2.208586,0.793099,-1.121683,2.161676,0.767460,,,,,,,,,,,,,,,,,,,,,,-1.186790,2.136911,0.805787,,,,,,,,,,,,,,,,,,
362,3.016667,0.142902,-0.865730,-0.142037,-0.458167,-1.162357,2.139760,0.787936,0.001366,-1.165589,2.121537,0.790775,0.000001,-1.138563,2.082958,0.776862,0.000001,-1.194864,2.130005,0.809250,0.000000,-1.182925,2.205429,0.794456,0.100864,-1.129843,2.158872,0.768336,0.004774,-1.163101,2.118448,0.791732,-1.131364,2.078947,0.777111,,,,-1.180792,2.202773,0.795611,-1.127432,2.156107,0.769883,,,,,,,,,,,,,,,,,,,,,,-1.192430,2.130957,0.808632,,,,,,,,,,,,,,,,,,
363,3.025000,0.146648,-0.866586,-0.142981,-0.455060,-1.168379,2.133772,0.790498,0.001432,-1.171450,2.115532,0.793408,0.000001,-1.144191,2.077129,0.779461,0.000001,-1.200692,2.123821,0.812016,0.000000,-1.189437,2.199293,0.796938,0.031184,-1.136124,2.153085,0.770668,0.000001,-1.168535,2.112701,0.794322,-1.136454,2.073276,0.779756,,,,-1.186615,2.196975,0.798237,-1.133114,2.150588,0.772402,,,,,,,,,,,,,,,,,,,,,,-1.197624,2.125012,0.811729,,,,,,,,,,,,,,,,,,
364,3.033333,0.149938,-0.867698,-0.144013,-0.451529,-1.174168,2.127797,0.793105,0.001396,-1.177087,2.109543,0.796081,0.000001,-1.149638,2.071305,0.782055,0.000001,-1.206267,2.117666,0.814858,0.000000,-1.195664,2.193179,0.799516,0.031184,-1.142185,2.147295,0.773017,0.000001,-1.173634,2.106919,0.797058,-1.141623,2.067695,0.782256,,,,-1.192120,2.191133,0.801015,-1.138685,2.144976,0.774695,,,,,,,,,,,,,,,,,,,,,,-1.202799,2.119084,0.814536,,,,,,,,,,,,,,,,,,
365,3.041667,0.153152,-0.868586,-0.144851,-0.448465,-1.179733,2.121798,0.795770,0.001349,-1.182508,2.103532,0.798809,0.000001,-1.154871,2.065447,0.784733,0.000001,-1.211642,2.111501,0.817723,0.000000,-1.201648,2.187045,0.802127,0.000001,-1.147996,2.141463,0.775456,0.000001,-1.178591,2.100900,0.799901,-1.146543,2.062068,0.784938,,,,-1.197580,2.185176,0.803615,-1.143922,2.139207,0.777304,,,,,,,,,,,,,,,,,,,,,,-1.207792,2.113186,0.817676,,,,,,,,,,,,,,,,,,
366,3.050000,0.155944,-0.869554,-0.145791,-0.445312,-1.185130,2.115822,0.798443,0.001371,-1.187773,2.097546,0.801537,0.000001,-1.159977,2.059607,0.787380,0.000001,-1.216846,2.105371,0.820604,0.000000,-1.207420,2.180944,0.804791,0.000001,-1.153637,2.135644,0.777904,0.000001,-1.183633,2.095235,0.802560,-1.151349,2.056384,0.787493,,,,-1.202969,2.179278,0.806349,-1.149257,2.133564,0.779633,,,,,,,,,,,,,,,,,,,,,,-1.212564,2.107197,0.820401,,,,,,,,,,,,,,,,,,
367,3.058333,0.158543,-0.870725,-0.146778,-0.441768,-1.190361,2.109820,0.801159,0.001326,-1.192871,2.091534,0.804308,0.000001,-1.164942,2.053735,0.790040,0.000001,-1.221862,2.099223,0.823555,0.000000,-1.213002,2.174818,0.807526,0.000001,-1.159128,2.129790,0.780368,0.000001,-1.188438,2.089280,0.805377,-1.156074,2.050645,0.790155,,,,-1.208190,2.173190,0.809158,-1.154659,2.127774,0.782084,,,,,,,,,,,,,,,,,,,,,,-1.217347,2.101405,0.823114,,,,,,,,,,,,,,,,,,
368,3.066667,0.160788,-0.871564,-0.147702,-0.438984,-1.195454,2.103810,0.803892,0.001372,-1.197851,2.085516,0.807082,0.000001,-1.169798,2.047843,0.792724,0.000001,-1.226781,2.093081,0.826468,0.000000,-1.218404,2.168698,0.810281,0.000001,-1.164436,2.123913,0.782908,0.000001,-1.193341,2.083334,0.808094,-1.160824,2.044868,0.792664,,,,-1.213427,2.167310,0.811893,-1.159598,2.121926,0.784707,,,,,,,,,,,,,,,,,,,,,,-1.222137,2.094991,0.826524,,,,,,,,,,,,,,,,,,
369,3.075000,0.163030,-0.872412,-0.148781,-0.436099,-1.200422,2.097755,0.806639,0.001439,-1.202702,2.079453,0.809864,0.000001,-1.174523,2.041914,0.795400,0.000001,-1.231566,2.086885,0.829399,0.000000,-1.223689,2.162525,0.813071,0.000001,-1.169628,2.117999,0.785460,0.000001,-1.198148,2.077204,0.810882,-1.165449,2.038839,0.795346,,,,-1.218639,2.161036,0.814656,-1.164714,2.116144,0.787144,,,,,,,,,,,,,,,,,,,,,,-1.226944,2.088981,0.829164,,,,,,,,,,,,,,,,,,
370,3.083333,0.165119,-0.873102,-0.149936,-0.433529,-1.205290,2.091652,0.809380,0.001376,-1.207459,2.073340,0.812631,0.000001,-1.179155,2.035936,0.798063,0.000001,-1.236267,2.080640,0.832300,0.000000,-1.228862,2.156306,0.815871,0.000001,-1.174705,2.112037,0.788036,0.000001,-1.202889,2.071097,0.813522,-1.170252,2.032987,0.797661,,,,-1.223846,2.154825,0.817395,-1.169724,2.110099,0.789671,,,,,,,,,,,,,,,,,,,,,,-1.231556,2.082799,0.831797,,,,,,,,,,,,,,,,,,
371,3.091667,0.167127,-0.873864,-0.151255,-0.430758,-1.210094,2.085481,0.812112,0.001371,-1.212150,2.067160,0.815385,0.000001,-1.183730,2.029896,0.800687,0.000001,-1.240891,2.074321,0.835203,0.000000,-1.233970,2.150014,0.818691,0.000001,-1.179731,2.106013,0.790593,0.000001,-1.207635,2.064911,0.816138,-1.174727,2.026798,0.800401,,,,-1.229053,2.148383,0.820151,-1.174997,2.103996,0.792104,,,,,,,,,,,,,,,,,,,,,,-1.236302,2.076377,0.834819,,,,,,,,,,,,,,,,,,
372,3.100000,0.169270,-0.874364,-0.152444,-0.428481,-1.214833,2.079246,0.814856,0.001410,-1.216778,2.060917,0.818150,0.000001,-1.188222,2.023794,0.803359,0.000001,-1.245474,2.067939,0.838082,0.000000,-1.239022,2.143657,0.821491,0.000001,-1.184668,2.099924,0.793197,0.000001,-1.212393,2.058440,0.818927,-1.179384,2.020790,0.802719,,,,-1.234294,2.142037,0.822784,-1.179915,2.097907,0.794713,,,,,,,,,,,,,,,,,,,,,,-1.241087,2.069824,0.837692,,,,,,,,,,,,,,,,,,
373,3.108333,0.170455,-0.874766,-0.154159,-0.426573,-1.219615,2.072978,0.817489,0.000178,-1.221475,2.054637,0.820769,0.000001,-1.192829,2.017646,0.805821,0.000001,-1.250120,2.061521,0.840821,0.000000,-1.244035,2.137284,0.824298,0.000001,-1.189618,2.093802,0.795739,0.000001,-1.217667,2.052764,0.821008,,,,,,,-1.239490,2.135334,0.825558,-1.185126,2.091654,0.796915,-1.183948,2.014567,0.805200,,,,,,,,,,,,,,,,,,,-1.245273,2.063430,0.840527,,,,,,,,,,,,,,,,,,
374,3.116667,0.172782,-0.875151,-0.155595,-0.424320,-1.224278,2.066533,0.820178,0.001360,-1.226017,2.048183,0.823471,0.000001,-1.197216,2.011355,0.808421,0.000001,-1.254621,2.054906,0.843637,0.000000,-1.249047,2.130697,0.827063,0.000001,-1.194492,2.087525,0.798299,0.000001,-1.221892,2.045325,0.823973,-1.188460,2.008172,0.807663,,,,-1.244820,2.128610,0.828048,-1.190178,2.085202,0.799502,,,,,,,,,,,,,,,,,,,,,,-1.250497,2.056468,0.842983,,,,,,,,,,,,,,,,,,
375,3.125000,0.175020,-0.875601,-0.157680,-0.421697,-1.228920,2.059942,0.822853,0.001302,-1.230526,2.041580,0.826142,0.000001,-1.201567,2.004945,0.810921,0.000001,-1.259071,2.048107,0.846455,0.000000,-1.254061,2.123943,0.829908,0.000001,-1.199377,2.081137,0.800841,0.000001,-1.226648,2.038359,0.826564,-1.193098,2.001703,0.809933,,,,-1.250091,2.121419,0.831054,-1.195351,2.078748,0.801862,,,,,,,,,,,,,,,,,,,,,,-1.255588,2.051052,0.843254,,,,,,,,,,,,,,,,,,
376,3.133333,0.177134,-0.875834,-0.159839,-0.419512,-1.233575,2.053249,0.825467,0.001350,-1.235055,2.034873,0.828741,0.000001,-1.205935,1.998434,0.813359,0.000001,-1.263555,2.041202,0.849179,0.000000,-1.259078,2.117086,0.832700,0.000001,-1.204253,2.074650,0.803358,0.000001,-1.231485,2.031651,0.828881,-1.197607,1.994928,0.812275,,,,-1.255443,2.114400,0.833622,-1.200435,2.072015,0.804222,,,,,,,,,,,,,,,,,,,,,,-1.260252,2.044150,0.845266,,,,,,,,,,,,,,,,,,
377,3.141667,0.179546,-0.876144,-0.161829,-0.417069,-1.238221,2.046431,0.828060,0.001357,-1.239566,2.028044,0.831331,0.000001,-1.210276,1.991804,0.815799,0.000001,-1.268015,2.034175,0.851899,0.000000,-1.264110,2.110096,0.835439,0.000001,-1.209140,2.068035,0.805831,0.000001,-1.236188,2.024594,0.831449,-1.202192,1.988168,0.814532,,,,-1.260780,2.107203,0.836123,-1.205591,2.065206,0.806474,,,,,,,,,,,,,,,,,,,,,,-1.265063,2.036791,0.848166,,,,,,,,,,,,,,,,,,
378,3.150000,0.181126,-0.875982,-0.164019,-0.415869,-1.242982,2.039518,0.830509,0.000306,-1.244226,2.021117,0.833743,0.004057,-1.214790,1.985059,0.818069,0.000000,-1.272660,2.027061,0.854389,0.000000,-1.269174,2.103035,0.838083,0.000001,-1.214060,2.061315,0.808262,0.000001,-1.241538,2.018229,0.833200,,,,,,,-1.266153,2.099754,0.838445,-1.210862,2.058071,0.808771,-1.206761,1.981233,0.816635,,,,,,,,,,,,,,,,,,,-1.269790,2.029671,0.850163,,,,,,,,,,,,,,,,,,
379,3.158333,0.183674,-0.876239,-0.165871,-0.413467,-1.247678,2.032424,0.832974,0.001358,-1.248785,2.014015,0.836210,0.004057,-1.219175,1.978158,0.820404,0.000000,-1.277170,2.019766,0.856977,0.000000,-1.274263,2.095764,0.840671,0.000001,-1.218997,2.054419,0.810607,0.000001,-1.245909,2.010035,0.835939,-1.211314,1.974261,0.818857,,,,-1.271538,2.092482,0.840762,-1.216139,2.051125,0.810807,,,,,,,,,,,,,,,,,,,,,,-1.274577,2.022142,0.852654,,,,,,,,,,,,,,,,,,
380,3.166667,0.186696,-0.876499,-0.167696,-0.410818,-1.252383,2.025199,0.835361,0.001331,-1.253336,2.006784,0.838608,0.000001,-1.223526,1.971146,0.822680,0.000001,-1.281669,2.012326,0.859501,0.000000,-1.279413,2.088338,0.843156,0.000001,-1.223972,2.047402,0.812857,0.000001,-1.250652,2.002674,0.838157,-1.215984,1.967128,0.820883,,,,-1.277084,2.084772,0.842916,-1.221385,2.043964,0.812710,,,,,,,,,,,,,,,,,,,,,,-1.279423,2.014316,0.855236,,,,,,,,,,,,,,,,,,
